id,block,trials,c_elastic,c_inelastic,total_actions,trial_reward,ss_transition,num_tries,rewarded,Reward
63e6344d7297e5c6eb81b5af,1,25,0.34,0.33,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,1,26,0.34,0.33,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,1,27,0.34,0.33,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,1,28,0.34,0.33,2,150,0,2,1,1
63e6344d7297e5c6eb81b5af,1,29,0.34,0.33,1,150,1,1,1,1
63e6344d7297e5c6eb81b5af,2,0,0.7,0,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,2,1,0.7,0,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,2,2,0.7,0,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,2,3,0.7,0,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,2,4,0.7,0,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,2,5,0.7,0,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,2,6,0.7,0,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,2,7,0.7,0,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,2,8,0.7,0,2,150,1,2,1,1
63e6344d7297e5c6eb81b5af,2,9,0.7,0,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,2,10,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,11,0.7,0,0,150,1,0,1,1
63e6344d7297e5c6eb81b5af,2,12,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,13,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,14,0.7,0,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,2,15,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,16,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,17,0.7,0,0,150,1,0,1,1
63e6344d7297e5c6eb81b5af,2,18,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,19,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,20,0.7,0,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,2,21,0.7,0,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,2,22,0.7,0,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,2,23,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,24,0.7,0,0,150,1,0,1,1
63e6344d7297e5c6eb81b5af,2,25,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,26,0.7,0,0,150,1,0,1,1
63e6344d7297e5c6eb81b5af,2,27,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,28,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,2,29,0.7,0,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,0,0.3,0.2,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,3,1,0.3,0.2,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,3,2,0.3,0.2,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,3,3,0.3,0.2,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,3,4,0.3,0.2,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,3,5,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,6,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,7,0.3,0.2,1,150,0,1,1,1
63e6344d7297e5c6eb81b5af,3,8,0.3,0.2,1,150,1,1,1,1
63e6344d7297e5c6eb81b5af,3,9,0.3,0.2,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,3,10,0.3,0.2,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,3,11,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,12,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,13,0.3,0.2,2,150,1,2,1,1
63e6344d7297e5c6eb81b5af,3,14,0.3,0.2,2,150,0,2,1,1
63e6344d7297e5c6eb81b5af,3,15,0.3,0.2,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,3,16,0.3,0.2,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,3,17,0.3,0.2,2,150,1,2,1,1
63e6344d7297e5c6eb81b5af,3,18,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,19,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,20,0.3,0.2,2,150,0,2,1,1
63e6344d7297e5c6eb81b5af,3,21,0.3,0.2,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,3,22,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,23,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,24,0.3,0.2,2,150,1,2,1,1
63e6344d7297e5c6eb81b5af,3,25,0.3,0.2,2,150,1,2,1,1
63e6344d7297e5c6eb81b5af,3,26,0.3,0.2,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,3,27,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,3,28,0.3,0.2,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,3,29,0.3,0.2,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,4,0,0.1,0.6,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,4,1,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,2,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,3,0.1,0.6,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,4,4,0.1,0.6,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,4,5,0.1,0.6,0,150,1,0,1,1
63e6344d7297e5c6eb81b5af,4,6,0.1,0.6,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,4,7,0.1,0.6,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,4,8,0.1,0.6,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,4,9,0.1,0.6,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,4,10,0.1,0.6,2,150,0,2,1,1
63e6344d7297e5c6eb81b5af,4,11,0.1,0.6,2,0,0,2,0,0
63e6344d7297e5c6eb81b5af,4,12,0.1,0.6,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,4,13,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,14,0.1,0.6,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,4,15,0.1,0.6,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,4,16,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,17,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,18,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,19,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,20,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,21,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,22,0.1,0.6,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,4,23,0.1,0.6,1,0,0,1,0,0
63e6344d7297e5c6eb81b5af,4,24,0.1,0.6,3,150,0,3,1,1
63e6344d7297e5c6eb81b5af,4,25,0.1,0.6,3,150,1,3,1,1
63e6344d7297e5c6eb81b5af,4,26,0.1,0.6,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,4,27,0.1,0.6,0,0,0,0,0,0
63e6344d7297e5c6eb81b5af,4,28,0.1,0.6,3,0,0,3,0,0
63e6344d7297e5c6eb81b5af,4,29,0.1,0.6,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,0,0.34,0.33,3,150,1,3,1,1
5ca0de7d8001d50018c69031,1,1,0.34,0.33,3,150,0,3,1,1
5ca0de7d8001d50018c69031,1,2,0.34,0.33,3,0,0,3,0,0
5ca0de7d8001d50018c69031,1,3,0.34,0.33,3,0,0,3,0,0
5ca0de7d8001d50018c69031,1,4,0.34,0.33,3,150,0,3,1,1
5ca0de7d8001d50018c69031,1,5,0.34,0.33,1,0,0,1,0,0
5ca0de7d8001d50018c69031,1,6,0.34,0.33,3,150,0,3,1,1
5ca0de7d8001d50018c69031,1,7,0.34,0.33,3,0,0,3,0,0
5ca0de7d8001d50018c69031,1,8,0.34,0.33,0,150,1,0,1,1
5ca0de7d8001d50018c69031,1,9,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,10,0.34,0.33,1,0,0,1,0,0
5ca0de7d8001d50018c69031,1,11,0.34,0.33,3,150,0,3,1,1
5ca0de7d8001d50018c69031,1,12,0.34,0.33,3,0,0,3,0,0
5ca0de7d8001d50018c69031,1,13,0.34,0.33,0,150,1,0,1,1
5ca0de7d8001d50018c69031,1,14,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,15,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,16,0.34,0.33,3,0,0,3,0,0
5ca0de7d8001d50018c69031,1,17,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,18,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,19,0.34,0.33,0,150,1,0,1,1
5ca0de7d8001d50018c69031,1,20,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,21,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,22,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,23,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,24,0.34,0.33,0,150,1,0,1,1
5ca0de7d8001d50018c69031,1,25,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,26,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,27,0.34,0.33,0,150,1,0,1,1
5ca0de7d8001d50018c69031,1,28,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,1,29,0.34,0.33,0,0,0,0,0,0
5ca0de7d8001d50018c69031,2,0,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,1,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,2,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,3,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,4,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,5,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,6,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,7,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,8,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,9,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,10,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,11,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,12,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,13,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,14,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,15,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,16,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,17,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,18,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,19,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,20,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,21,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,22,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,23,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,24,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,25,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,26,1,0,3,150,1,3,1,1
5ca0de7d8001d50018c69031,2,27,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,28,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,2,29,1,0,3,150,0,3,1,1
5ca0de7d8001d50018c69031,3,0,0.2,0.2,3,0,0,3,0,0
5ca0de7d8001d50018c69031,3,1,0.2,0.2,3,150,1,3,1,1
5ca0de7d8001d50018c69031,3,2,0.2,0.2,3,150,0,3,1,1
5ca0de7d8001d50018c69031,3,3,0.2,0.2,3,150,0,3,1,1
5ca0de7d8001d50018c69031,3,4,0.2,0.2,3,0,0,3,0,0
5ca0de7d8001d50018c69031,3,5,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,6,0.2,0.2,3,0,0,3,0,0
5ca0de7d8001d50018c69031,3,7,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,8,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,9,0.2,0.2,0,150,1,0,1,1
5ca0de7d8001d50018c69031,3,10,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,11,0.2,0.2,3,150,1,3,1,1
5ca0de7d8001d50018c69031,3,12,0.2,0.2,2,0,0,2,0,0
5ca0de7d8001d50018c69031,3,13,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,14,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,15,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,16,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,17,0.2,0.2,2,0,0,2,0,0
5ca0de7d8001d50018c69031,3,18,0.2,0.2,0,150,1,0,1,1
5ca0de7d8001d50018c69031,3,19,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,20,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,21,0.2,0.2,0,150,1,0,1,1
5ca0de7d8001d50018c69031,3,22,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,23,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,24,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,25,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,26,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,27,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,28,0.2,0.2,0,0,0,0,0,0
5ca0de7d8001d50018c69031,3,29,0.2,0.2,0,150,1,0,1,1
5ca0de7d8001d50018c69031,4,0,0.1,0.7,3,150,1,3,1,1
5ca0de7d8001d50018c69031,4,1,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,2,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,3,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,4,0.1,0.7,3,0,0,3,0,0
5ca0de7d8001d50018c69031,4,5,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,6,0.1,0.7,0,0,0,0,0,0
5ca0de7d8001d50018c69031,4,7,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,8,0.1,0.7,2,150,1,2,1,1
5ca0de7d8001d50018c69031,4,9,0.1,0.7,2,0,0,2,0,0
5ca0de7d8001d50018c69031,4,10,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,11,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,12,0.1,0.7,3,150,1,3,1,1
5ca0de7d8001d50018c69031,4,13,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,14,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,15,0.1,0.7,3,0,0,3,0,0
5ca0de7d8001d50018c69031,4,16,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,17,0.1,0.7,3,150,1,3,1,1
5ca0de7d8001d50018c69031,4,18,0.1,0.7,3,0,0,3,0,0
5ca0de7d8001d50018c69031,4,19,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,20,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,21,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,22,0.1,0.7,3,0,0,3,0,0
5ca0de7d8001d50018c69031,4,23,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,24,0.1,0.7,3,150,1,3,1,1
5ca0de7d8001d50018c69031,4,25,0.1,0.7,3,150,1,3,1,1
5ca0de7d8001d50018c69031,4,26,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,27,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,28,0.1,0.7,3,150,0,3,1,1
5ca0de7d8001d50018c69031,4,29,0.1,0.7,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,1,0,0.34,0.33,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,1,1,0.34,0.33,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,1,2,0.34,0.33,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,1,3,0.34,0.33,3,150,1,3,1,1
5c388683fb3f0f0001fdf65a,1,4,0.34,0.33,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,1,5,0.34,0.33,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,1,6,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,7,0.34,0.33,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,1,8,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,9,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,10,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,11,0.34,0.33,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,1,12,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,13,0.34,0.33,3,150,1,3,1,1
5c388683fb3f0f0001fdf65a,1,14,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,15,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,16,0.34,0.33,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,1,17,0.34,0.33,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,1,18,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,19,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,20,0.34,0.33,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,1,21,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,22,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,23,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,24,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,25,0.34,0.33,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,1,26,0.34,0.33,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,1,27,0.34,0.33,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,1,28,0.34,0.33,0,150,1,0,1,1
5c388683fb3f0f0001fdf65a,1,29,0.34,0.33,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,2,0,0.1,0.5,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,2,1,0.1,0.5,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,2,2,0.1,0.5,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,2,3,0.1,0.5,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,2,4,0.1,0.5,3,150,1,3,1,1
5c388683fb3f0f0001fdf65a,2,5,0.1,0.5,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,2,6,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,7,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,8,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,9,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,10,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,11,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,12,0.1,0.5,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,2,13,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,14,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,15,0.1,0.5,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,2,16,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,17,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,18,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,19,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,20,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,21,0.1,0.5,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,2,22,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,23,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,24,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,2,25,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,26,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,27,0.1,0.5,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,2,28,0.1,0.5,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,2,29,0.1,0.5,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,3,0,0.4,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,3,1,0.4,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,3,2,0.4,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,3,3,0.4,0.1,3,150,1,3,1,1
5c388683fb3f0f0001fdf65a,3,4,0.4,0.1,3,0,0,3,0,0
5c388683fb3f0f0001fdf65a,3,5,0.4,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,3,6,0.4,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,3,7,0.4,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,3,8,0.4,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,3,9,0.4,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,3,10,0.4,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,3,11,0.4,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,3,12,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,13,0.4,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,3,14,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,15,0.4,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,3,16,0.4,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,3,17,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,18,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,19,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,20,0.4,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,3,21,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,22,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,23,0.4,0.1,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,3,24,0.4,0.1,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,3,25,0.4,0.1,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,3,26,0.4,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,3,27,0.4,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,3,28,0.4,0.1,0,150,1,0,1,1
5c388683fb3f0f0001fdf65a,3,29,0.4,0.1,0,0,0,0,0,0
5c388683fb3f0f0001fdf65a,4,0,0.6,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,4,1,0.6,0.1,3,150,1,3,1,1
5c388683fb3f0f0001fdf65a,4,2,0.6,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,4,3,0.6,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,4,4,0.6,0.1,3,150,0,3,1,1
5c388683fb3f0f0001fdf65a,4,5,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,6,0.6,0.1,1,150,0,1,1,1
5c388683fb3f0f0001fdf65a,4,7,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,8,0.6,0.1,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,4,9,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,10,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,11,0.6,0.1,1,150,1,1,1,1
5c388683fb3f0f0001fdf65a,4,12,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,13,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,14,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,15,0.6,0.1,1,0,0,1,0,0
5c388683fb3f0f0001fdf65a,4,16,0.6,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,4,17,0.6,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,4,18,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,19,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,20,0.6,0.1,2,150,1,2,1,1
5c388683fb3f0f0001fdf65a,4,21,0.6,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,4,22,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,23,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,24,0.6,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,4,25,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,26,0.6,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,4,27,0.6,0.1,2,150,0,2,1,1
5c388683fb3f0f0001fdf65a,4,28,0.6,0.1,2,0,0,2,0,0
5c388683fb3f0f0001fdf65a,4,29,0.6,0.1,2,150,1,2,1,1
6413590a5e16ccd8b72d3be2,1,0,0.34,0.33,3,0,0,3,0,0
6413590a5e16ccd8b72d3be2,1,1,0.34,0.33,3,150,0,3,1,1
6413590a5e16ccd8b72d3be2,1,2,0.34,0.33,3,150,0,3,1,1
6413590a5e16ccd8b72d3be2,1,3,0.34,0.33,3,150,1,3,1,1
6413590a5e16ccd8b72d3be2,1,4,0.34,0.33,3,150,0,3,1,1
6413590a5e16ccd8b72d3be2,1,5,0.34,0.33,2,150,0,2,1,1
6413590a5e16ccd8b72d3be2,1,6,0.34,0.33,1,150,1,1,1,1
